id,user_id,doubt_id,created_at,activity_type,user_type
2154507,175223,249632,2020-01-04 13:40:05 UTC,reject,TA
2154508,175223,250021,2020-01-04 13:40:06 UTC,assign,TA
2154509,38663,249797,2020-01-04 13:40:06 UTC,accept,TA
2154510,18338,250402,2020-01-04 13:40:09 UTC,accept,TA
2154511,175223,250021,2020-01-04 13:40:10 UTC,reject,TA
2154512,175223,250377,2020-01-04 13:40:10 UTC,assign,TA
2154513,175223,250377,2020-01-04 13:40:13 UTC,reject,TA
2154514,43738,250420,2020-01-04 13:40:14 UTC,reject,TA
2154515,175223,250235,2020-01-04 13:40:14 UTC,assign,TA
2154516,43738,250405,2020-01-04 13:40:17 UTC,assign,TA
2154517,117532,249334,2020-01-04 13:40:18 UTC,assign,TA
2154518,43738,250405,2020-01-04 13:40:21 UTC,reject,TA
2154519,175223,250235,2020-01-04 13:40:22 UTC,reject,TA
2154520,175223,250095,2020-01-04 13:40:22 UTC,assign,TA
2154521,41919,250395,2020-01-04 13:40:24 UTC,assign,TA
2154522,18338,250186,2020-01-04 13:40:25 UTC,assign,TA
2154523,43738,250437,2020-01-04 13:40:25 UTC,assign,TA
2154528,43738,250437,2020-01-04 13:40:32 UTC,reject,TA
2154529,43738,249819,2020-01-04 13:40:35 UTC,assign,TA
2154530,43738,249819,2020-01-04 13:40:39 UTC,reject,TA
2154531,152773,250424,2020-01-04 13:40:39 UTC,assign,TA
2154532,43738,249819,2020-01-04 13:40:41 UTC,assign,TA
2154533,43738,249819,2020-01-04 13:40:45 UTC,reject,TA
2154534,152773,250424,2020-01-04 13:40:45 UTC,reject,TA
2154535,43738,249819,2020-01-04 13:40:47 UTC,assign,TA
2154536,175223,250095,2020-01-04 13:40:47 UTC,reject,TA
2154537,152773,250424,2020-01-04 13:40:48 UTC,assign,TA
2154538,175223,250380,2020-01-04 13:40:48 UTC,assign,TA
2154539,16027,249555,2020-01-04 13:40:49 UTC,assign,TA
2154540,175223,250380,2020-01-04 13:40:51 UTC,reject,TA
2154541,175223,250414,2020-01-04 13:40:51 UTC,assign,TA
2154542,152773,250424,2020-01-04 13:40:52 UTC,reject,TA
2154543,175223,250414,2020-01-04 13:40:55 UTC,reject,TA
2154544,175223,250297,2020-01-04 13:40:56 UTC,assign,TA
2154545,175223,250297,2020-01-04 13:41:01 UTC,reject,TA
2154546,175223,250396,2020-01-04 13:41:02 UTC,assign,TA
2154547,43738,249819,2020-01-04 13:41:11 UTC,reject,TA
2154548,175223,250396,2020-01-04 13:41:11 UTC,reject,TA
2154549,13443,249819,2020-01-04 13:41:12 UTC,assign,TA
2154550,175223,250409,2020-01-04 13:41:12 UTC,assign,TA
2154552,43738,250276,2020-01-04 13:41:13 UTC,assign,TA
2154554,175223,250409,2020-01-04 13:41:19 UTC,reject,TA
2154555,13443,249819,2020-01-04 13:41:20 UTC,reject,TA
2154556,175223,250330,2020-01-04 13:41:20 UTC,assign,TA
2154558,13443,249819,2020-01-04 13:41:21 UTC,assign,TA
2154559,175223,250330,2020-01-04 13:41:23 UTC,reject,TA
2154560,43738,250276,2020-01-04 13:41:23 UTC,reject,TA
2154561,175223,250424,2020-01-04 13:41:23 UTC,assign,TA
2154562,16027,249555,2020-01-04 13:41:24 UTC,accept,TA
2154563,43738,250270,2020-01-04 13:41:25 UTC,assign,TA
2154565,13443,249819,2020-01-04 13:41:27 UTC,reject,TA
2154566,175223,250424,2020-01-04 13:41:28 UTC,reject,TA
2154567,175223,250424,2020-01-04 13:41:28 UTC,assign,TA
2154568,13443,249819,2020-01-04 13:41:29 UTC,assign,TA
2154570,175223,250424,2020-01-04 13:41:31 UTC,reject,TA
2154571,175223,250424,2020-01-04 13:41:31 UTC,assign,TA
2154572,13443,249819,2020-01-04 13:41:32 UTC,reject,TA
2154573,43738,250270,2020-01-04 13:41:34 UTC,reject,TA
2154574,13443,249819,2020-01-04 13:41:34 UTC,assign,TA
2154575,43738,250439,2020-01-04 13:41:36 UTC,assign,TA
2154576,13443,249819,2020-01-04 13:41:37 UTC,reject,TA
2154578,13443,249819,2020-01-04 13:41:39 UTC,assign,TA
2154579,43738,250439,2020-01-04 13:41:40 UTC,accept,TA
2154581,13443,249819,2020-01-04 13:41:43 UTC,reject,TA
2154582,92901,250143,2020-01-04 13:41:43 UTC,assign,TA
2154583,13443,249819,2020-01-04 13:41:45 UTC,assign,TA
2154584,13443,249819,2020-01-04 13:41:48 UTC,reject,TA
2154585,13443,249819,2020-01-04 13:41:50 UTC,assign,TA
2154586,92901,250143,2020-01-04 13:41:50 UTC,accept,TA
2154589,13443,249819,2020-01-04 13:41:54 UTC,reject,TA
2154590,13443,249819,2020-01-04 13:41:56 UTC,assign,TA
2154591,13443,249819,2020-01-04 13:42:00 UTC,reject,TA
2154593,13443,249819,2020-01-04 13:42:02 UTC,assign,TA
2154594,204942,250317,2020-01-04 13:42:11 UTC,assign,TA
2154596,13443,249819,2020-01-04 13:42:15 UTC,reject,TA
2154597,13443,249819,2020-01-04 13:42:17 UTC,assign,TA
2154598,13443,249819,2020-01-04 13:42:20 UTC,reject,TA
2154599,18338,249948,2020-01-04 13:42:21 UTC,assign,TA
2154600,13443,249819,2020-01-04 13:42:22 UTC,assign,TA
2154601,43738,250103,2020-01-04 13:42:23 UTC,review_resolution,TA
2154602,204942,250317,2020-01-04 13:42:27 UTC,reject,TA
2154603,13443,249819,2020-01-04 13:42:27 UTC,reject,TA
2154605,204942,249819,2020-01-04 13:42:28 UTC,assign,TA
2154606,13443,250437,2020-01-04 13:42:29 UTC,assign,TA
2154607,41919,250105,2020-01-04 13:42:31 UTC,assign,TA
2154609,13443,250437,2020-01-04 13:42:32 UTC,reject,TA
2154610,13443,250270,2020-01-04 13:42:34 UTC,assign,TA
2154611,279604,250395,2020-01-04 13:42:36 UTC,assign,TA
2154612,13443,250270,2020-01-04 13:42:40 UTC,reject,TA
2154613,13443,250441,2020-01-04 13:42:41 UTC,assign,TA
2154614,192895,250389,2020-01-04 13:42:48 UTC,review_resolution,TA
2154615,13443,250441,2020-01-04 13:42:49 UTC,reject,TA
2154616,13443,250441,2020-01-04 13:42:51 UTC,assign,TA
2154617,163823,250358,2020-01-04 13:42:57 UTC,assign,TA
2154618,13443,250441,2020-01-04 13:42:58 UTC,reject,TA
2154619,13443,250441,2020-01-04 13:43:00 UTC,assign,TA
2154620,163823,250358,2020-01-04 13:43:01 UTC,accept,TA
2154621,279604,250395,2020-01-04 13:43:02 UTC,accept,TA
2154622,13443,250441,2020-01-04 13:43:04 UTC,reject,TA
2154623,163823,250433,2020-01-04 13:43:05 UTC,assign,TA
2154624,13443,250441,2020-01-04 13:43:07 UTC,assign,TA
2154625,163823,250433,2020-01-04 13:43:09 UTC,accept,TA
2154626,163823,250438,2020-01-04 13:43:12 UTC,assign,TA
2154627,163823,250438,2020-01-04 13:43:15 UTC,accept,TA
2154628,204942,249819,2020-01-04 13:43:20 UTC,reject,TA
2154629,200604,250305,2020-01-04 13:43:20 UTC,review_resolution,TA
2154630,204942,249819,2020-01-04 13:43:22 UTC,assign,TA
2154633,204942,249819,2020-01-04 13:43:26 UTC,reject,TA
2154634,204942,249819,2020-01-04 13:43:27 UTC,assign,TA
2154635,44538,250405,2020-01-04 13:43:31 UTC,assign,TA
2154636,11519,250168,2020-01-04 13:43:32 UTC,pending_information_required,TA
2154637,13443,250441,2020-01-04 13:43:32 UTC,reject,TA
2154639,44538,250405,2020-01-04 13:43:35 UTC,reject,TA
2154640,44538,250398,2020-01-04 13:43:37 UTC,assign,TA
2154642,33921,250426,2020-01-04 13:43:37 UTC,assign,TA
2154644,18338,249948,2020-01-04 13:43:44 UTC,assign,TA
2154645,152773,248740,2020-01-04 13:43:46 UTC,assign,TA
2154646,44538,250398,2020-01-04 13:43:47 UTC,reject,TA
2154647,152773,248740,2020-01-04 13:43:49 UTC,reject,TA
2154648,11519,250129,2020-01-04 13:43:49 UTC,pending_information_required,TA
2154649,44538,250398,2020-01-04 13:43:50 UTC,assign,TA
2154650,152773,248740,2020-01-04 13:43:50 UTC,assign,TA
2154651,120964,250440,2020-01-04 13:43:50 UTC,assign,TA
2154652,152773,248740,2020-01-04 13:43:52 UTC,reject,TA
2154653,44538,250398,2020-01-04 13:43:52 UTC,reject,TA
2154654,44538,250398,2020-01-04 13:43:54 UTC,assign,TA
2154655,117532,250441,2020-01-04 13:43:55 UTC,assign,TA
2154656,44538,250398,2020-01-04 13:43:57 UTC,reject,TA
2154657,44538,250398,2020-01-04 13:43:59 UTC,assign,TA
2154658,120964,250440,2020-01-04 13:43:59 UTC,reject,TA
2154659,117532,250441,2020-01-04 13:43:59 UTC,accept,TA
2154660,120964,250440,2020-01-04 13:43:59 UTC,assign,TA
2154661,13443,250436,2020-01-04 13:44:00 UTC,assign,TA
2154662,44538,250398,2020-01-04 13:44:02 UTC,reject,TA
2154663,117532,250398,2020-01-04 13:44:05 UTC,assign,TA
2154664,117532,250398,2020-01-04 13:44:08 UTC,accept,TA
2154665,13443,250436,2020-01-04 13:44:08 UTC,reject,TA
2154666,13443,250436,2020-01-04 13:44:10 UTC,assign,TA
2154667,13443,250436,2020-01-04 13:44:12 UTC,reject,TA
2154668,13443,250436,2020-01-04 13:44:14 UTC,assign,TA
2154669,44538,250405,2020-01-04 13:44:14 UTC,assign,TA
2154670,44538,250405,2020-01-04 13:44:18 UTC,reject,TA
2154671,13443,250436,2020-01-04 13:44:18 UTC,reject,TA
2154672,44538,250405,2020-01-04 13:44:20 UTC,assign,TA
2154673,13443,250436,2020-01-04 13:44:20 UTC,assign,TA
2154674,44538,250405,2020-01-04 13:44:22 UTC,accept,TA
2154675,13443,250436,2020-01-04 13:44:23 UTC,reject,TA
2154676,13443,250436,2020-01-04 13:44:27 UTC,assign,TA
2154678,13443,250436,2020-01-04 13:44:30 UTC,reject,TA
2154679,204942,249819,2020-01-04 13:44:32 UTC,assign,TA
2154680,13443,250436,2020-01-04 13:44:32 UTC,assign,TA
2154681,129364,250317,2020-01-04 13:44:36 UTC,assign,TA
2154682,16027,249555,2020-01-04 13:44:37 UTC,review_resolution,TA
2154684,129364,250317,2020-01-04 13:44:43 UTC,accept,TA
2154685,13443,250436,2020-01-04 13:44:45 UTC,reject,TA
2154687,13443,250436,2020-01-04 13:44:47 UTC,assign,TA
2154688,13443,250436,2020-01-04 13:44:49 UTC,reject,TA
2154689,13443,250436,2020-01-04 13:44:50 UTC,assign,TA
2154690,13443,250436,2020-01-04 13:44:53 UTC,reject,TA
2154691,13443,250436,2020-01-04 13:44:54 UTC,assign,TA
2154692,16027,249286,2020-01-04 13:44:55 UTC,assign,TA
2154693,13443,250436,2020-01-04 13:44:57 UTC,reject,TA
2154694,13443,250436,2020-01-04 13:44:59 UTC,assign,TA
2154695,13443,250436,2020-01-04 13:45:01 UTC,reject,TA
2154696,13443,250436,2020-01-04 13:45:03 UTC,assign,TA
2154697,13443,250436,2020-01-04 13:45:05 UTC,reject,TA
2154698,25964,250420,2020-01-04 13:45:06 UTC,assign,TA
2154699,16027,249286,2020-01-04 13:45:06 UTC,accept,TA
2154700,13443,250436,2020-01-04 13:45:08 UTC,assign,TA
2154701,18338,249948,2020-01-04 13:45:08 UTC,assign,TA
2154702,25964,250420,2020-01-04 13:45:10 UTC,reject,TA
2154703,13443,250436,2020-01-04 13:45:12 UTC,reject,TA
2154704,25964,250167,2020-01-04 13:45:12 UTC,assign,TA
2154705,13443,250436,2020-01-04 13:45:13 UTC,assign,TA
2154708,13443,250436,2020-01-04 13:45:16 UTC,reject,TA
2154710,13443,250436,2020-01-04 13:45:18 UTC,assign,TA
2154711,13443,250436,2020-01-04 13:45:21 UTC,reject,TA
2154712,13443,250436,2020-01-04 13:45:22 UTC,assign,TA
2154713,200604,250437,2020-01-04 13:45:23 UTC,assign,TA
2154714,13443,250436,2020-01-04 13:45:25 UTC,reject,TA
2154715,13443,250436,2020-01-04 13:45:26 UTC,assign,TA
2154716,13443,250436,2020-01-04 13:45:29 UTC,reject,TA
2154717,13443,250436,2020-01-04 13:45:30 UTC,assign,TA
2154720,200604,250437,2020-01-04 13:45:34 UTC,accept,TA
2154721,204942,249819,2020-01-04 13:45:38 UTC,assign,TA
2154722,25964,250167,2020-01-04 13:45:45 UTC,reject,TA
2154723,25964,249920,2020-01-04 13:45:48 UTC,assign,TA
2154724,25964,249920,2020-01-04 13:45:53 UTC,reject,TA
2154725,25964,250025,2020-01-04 13:45:55 UTC,assign,TA
2154726,25964,250025,2020-01-04 13:46:02 UTC,accept,TA
2154727,44368,249334,2020-01-04 13:46:04 UTC,assign,TA
2154728,44368,249334,2020-01-04 13:46:10 UTC,reject,TA
2154730,44368,249888,2020-01-04 13:46:10 UTC,assign,TA
2154731,16027,249334,2020-01-04 13:46:20 UTC,assign,TA
2154732,44368,249888,2020-01-04 13:46:20 UTC,reject,TA
2154734,41919,250105,2020-01-04 13:46:21 UTC,assign,TA
2154735,44368,250420,2020-01-04 13:46:21 UTC,assign,TA
2154737,44368,250420,2020-01-04 13:46:25 UTC,reject,TA
2154738,44368,250098,2020-01-04 13:46:26 UTC,assign,TA
2154740,44368,250098,2020-01-04 13:46:29 UTC,reject,TA
2154741,44368,250308,2020-01-04 13:46:30 UTC,assign,TA
2154744,44368,250308,2020-01-04 13:46:34 UTC,reject,TA
2154745,44368,250436,2020-01-04 13:46:34 UTC,assign,TA
2154746,44368,250436,2020-01-04 13:46:39 UTC,reject,TA
2154747,152773,250130,2020-01-04 13:46:39 UTC,assign,TA
2154748,44368,250276,2020-01-04 13:46:39 UTC,assign,TA
2154750,44368,250276,2020-01-04 13:46:45 UTC,reject,TA
2154751,44368,249819,2020-01-04 13:46:46 UTC,assign,TA
2154752,41919,250105,2020-01-04 13:46:46 UTC,reject,TA
2154753,152773,250130,2020-01-04 13:46:47 UTC,reject,TA
2154754,18338,249948,2020-01-04 13:46:49 UTC,assign,TA
2154755,44368,249819,2020-01-04 13:46:50 UTC,reject,TA
2154756,152773,250424,2020-01-04 13:46:50 UTC,assign,TA
2154757,44368,249819,2020-01-04 13:46:51 UTC,assign,TA
2154758,152773,250424,2020-01-04 13:46:53 UTC,reject,TA
2154759,44368,249819,2020-01-04 13:46:54 UTC,reject,TA
2154760,44368,249819,2020-01-04 13:46:54 UTC,assign,TA
2154764,41919,250254,2020-01-04 13:47:00 UTC,assign,TA
2154765,44368,249819,2020-01-04 13:47:02 UTC,reject,TA
2154766,44368,249819,2020-01-04 13:47:02 UTC,assign,TA
2154767,44538,249867,2020-01-04 13:47:03 UTC,review_resolution,TA
2154768,175223,249677,2020-01-04 13:47:10 UTC,assign,TA
2154769,175223,249677,2020-01-04 13:47:16 UTC,reject,TA
2154771,175223,250130,2020-01-04 13:47:16 UTC,assign,TA
2154772,129364,250202,2020-01-04 13:47:17 UTC,review_resolution,TA
2154773,175223,250130,2020-01-04 13:47:21 UTC,reject,TA
2154775,13443,249246,2020-01-04 13:47:22 UTC,assign,TA
2154776,175223,250424,2020-01-04 13:47:22 UTC,assign,TA
2154777,44538,249888,2020-01-04 13:47:24 UTC,assign,TA
2154778,13443,249246,2020-01-04 13:47:25 UTC,reject,TA
2154779,13443,249380,2020-01-04 13:47:26 UTC,assign,TA
2154780,204942,249334,2020-01-04 13:47:28 UTC,assign,TA
2154781,152773,248740,2020-01-04 13:47:29 UTC,assign,TA
2154782,44538,249888,2020-01-04 13:47:29 UTC,accept,TA
2154783,175223,250424,2020-01-04 13:47:29 UTC,reject,TA
2154784,208720,250421,2020-01-04 13:47:29 UTC,review_resolution,TA
2154785,175223,250424,2020-01-04 13:47:29 UTC,assign,TA
2154786,13443,249380,2020-01-04 13:47:30 UTC,reject,TA
2154787,152773,248740,2020-01-04 13:47:31 UTC,reject,TA
2154789,16027,250420,2020-01-04 13:47:32 UTC,assign,TA
2154790,13443,250255,2020-01-04 13:47:33 UTC,assign,TA
2154791,152773,248740,2020-01-04 13:47:33 UTC,assign,TA
2154792,175223,250424,2020-01-04 13:47:33 UTC,reject,TA
2154793,175223,250424,2020-01-04 13:47:34 UTC,assign,TA
2154794,208720,250378,2020-01-04 13:47:35 UTC,assign,TA
2154795,133932,250423,2020-01-04 13:47:38 UTC,review_resolution,TA
2154796,13443,250255,2020-01-04 13:47:40 UTC,reject,TA
2154797,13443,250443,2020-01-04 13:47:41 UTC,assign,TA
2154798,13443,250443,2020-01-04 13:47:44 UTC,reject,TA
2154799,13443,250443,2020-01-04 13:47:46 UTC,assign,TA
2154800,13443,250443,2020-01-04 13:47:48 UTC,reject,TA
2154801,13443,250443,2020-01-04 13:47:50 UTC,assign,TA
2154803,13443,250443,2020-01-04 13:47:52 UTC,reject,TA
2154804,13443,250443,2020-01-04 13:47:53 UTC,assign,TA
2154806,13443,250443,2020-01-04 13:47:55 UTC,reject,TA
2154807,41919,250254,2020-01-04 13:47:57 UTC,reject,TA
2154808,13443,250443,2020-01-04 13:47:57 UTC,assign,TA
2154809,41919,250267,2020-01-04 13:47:59 UTC,assign,TA
2154810,13443,250443,2020-01-04 13:48:00 UTC,reject,TA
2154811,13443,250444,2020-01-04 13:48:01 UTC,assign,TA
2154813,18338,250346,2020-01-04 13:48:02 UTC,assign,TA
2154814,13443,250444,2020-01-04 13:48:04 UTC,reject,TA
2154816,13443,250444,2020-01-04 13:48:05 UTC,assign,TA
2154817,204942,249334,2020-01-04 13:48:07 UTC,reject,TA
2154818,13443,250444,2020-01-04 13:48:08 UTC,reject,TA
2154819,204942,250443,2020-01-04 13:48:08 UTC,assign,TA
2154822,41919,250267,2020-01-04 13:48:13 UTC,accept,TA
2154823,204942,250443,2020-01-04 13:48:20 UTC,accept,TA
2154830,13443,250445,2020-01-04 13:48:31 UTC,assign,TA
2154833,16027,250444,2020-01-04 13:48:37 UTC,assign,TA
2154834,13443,250445,2020-01-04 13:48:39 UTC,reject,TA
2154835,13443,249334,2020-01-04 13:48:40 UTC,assign,TA
2154836,13443,249334,2020-01-04 13:48:43 UTC,reject,TA
2154838,175223,250424,2020-01-04 13:48:44 UTC,assign,TA
2154839,13443,249334,2020-01-04 13:48:45 UTC,assign,TA
2154840,13443,249334,2020-01-04 13:48:47 UTC,reject,TA
2154841,13443,249334,2020-01-04 13:48:49 UTC,assign,TA
2154842,13443,249334,2020-01-04 13:48:51 UTC,reject,TA
2154843,13443,249334,2020-01-04 13:48:53 UTC,assign,TA
2154844,16027,250444,2020-01-04 13:48:54 UTC,reject,TA
2154845,13443,249334,2020-01-04 13:48:55 UTC,reject,TA
2154846,13443,250444,2020-01-04 13:48:56 UTC,assign,TA
2154847,13443,250444,2020-01-04 13:48:58 UTC,reject,TA
2154848,16027,249334,2020-01-04 13:48:58 UTC,assign,TA
2154849,13443,250444,2020-01-04 13:48:59 UTC,assign,TA
2154850,13443,250444,2020-01-04 13:49:02 UTC,reject,TA
2154851,13443,250444,2020-01-04 13:49:03 UTC,assign,TA
2154852,13443,250444,2020-01-04 13:49:07 UTC,reject,TA
2154853,175223,250424,2020-01-04 13:49:08 UTC,reject,TA
2154854,13443,250444,2020-01-04 13:49:09 UTC,assign,TA
2154855,175223,250424,2020-01-04 13:49:09 UTC,assign,TA
2154856,16027,249334,2020-01-04 13:49:09 UTC,accept,TA
2154857,13443,250444,2020-01-04 13:49:12 UTC,reject,TA
2154858,13443,250444,2020-01-04 13:49:14 UTC,assign,TA
2154859,29564,250426,2020-01-04 13:49:19 UTC,assign,TA
2154860,29564,250426,2020-01-04 13:49:25 UTC,accept,TA
2154861,25964,250025,2020-01-04 13:49:31 UTC,pending_action_required,TA
2154862,25964,250057,2020-01-04 13:49:35 UTC,assign,TA
2154865,16027,249286,2020-01-04 13:49:57 UTC,review_resolution,TA
2154868,25964,250057,2020-01-04 13:50:06 UTC,reject,TA
2154870,25964,250448,2020-01-04 13:50:11 UTC,assign,TA
2154871,175223,250009,2020-01-04 13:50:11 UTC,assign,TA
2154873,25964,250448,2020-01-04 13:50:26 UTC,accept,TA
2154878,25964,250444,2020-01-04 13:50:50 UTC,assign,TA
2154879,13443,250272,2020-01-04 13:50:52 UTC,assign,TA
2154880,25964,250444,2020-01-04 13:50:56 UTC,reject,TA
2154881,25964,250039,2020-01-04 13:50:58 UTC,assign,TA
2154882,13443,250272,2020-01-04 13:50:59 UTC,accept,TA
2154883,200604,250444,2020-01-04 13:51:00 UTC,assign,TA
2154884,25964,250039,2020-01-04 13:51:02 UTC,reject,TA
2154885,200604,250444,2020-01-04 13:51:04 UTC,reject,TA
2154886,13443,250447,2020-01-04 13:51:04 UTC,assign,TA
2154887,25964,250098,2020-01-04 13:51:04 UTC,assign,TA
2154888,200604,250276,2020-01-04 13:51:05 UTC,assign,TA
2154889,13443,250447,2020-01-04 13:51:07 UTC,reject,TA
2154890,25964,250098,2020-01-04 13:51:08 UTC,reject,TA
2154892,13443,250450,2020-01-04 13:51:09 UTC,assign,TA
2154893,152773,250374,2020-01-04 13:51:09 UTC,assign,TA
2154896,25964,249819,2020-01-04 13:51:11 UTC,assign,TA
2154897,13443,250450,2020-01-04 13:51:13 UTC,reject,TA
2154898,13443,250444,2020-01-04 13:51:14 UTC,assign,TA
2154899,25964,249819,2020-01-04 13:51:16 UTC,reject,TA
2154900,152773,250374,2020-01-04 13:51:18 UTC,reject,TA
2154901,25964,249819,2020-01-04 13:51:18 UTC,assign,TA
2154902,25964,249819,2020-01-04 13:51:22 UTC,reject,TA
2154903,25964,249819,2020-01-04 13:51:25 UTC,assign,TA
2154904,25964,249819,2020-01-04 13:51:29 UTC,reject,TA
2154905,25964,249819,2020-01-04 13:51:31 UTC,assign,TA
2154906,208720,250440,2020-01-04 13:51:35 UTC,assign,TA
2154907,208720,250440,2020-01-04 13:51:40 UTC,accept,TA
2154909,108746,249807,2020-01-04 13:51:54 UTC,assign,TA
2154910,13443,250444,2020-01-04 13:51:59 UTC,reject,TA
2154911,108746,249807,2020-01-04 13:51:59 UTC,accept,TA
2154912,13443,249472,2020-01-04 13:52:00 UTC,assign,TA
2154913,279604,250307,2020-01-04 13:52:03 UTC,assign,TA
2154914,29564,250424,2020-01-04 13:52:07 UTC,assign,TA
2154916,279604,250307,2020-01-04 13:52:08 UTC,accept,TA
2154917,13443,249472,2020-01-04 13:52:10 UTC,reject,TA
2154918,129364,250444,2020-01-04 13:52:14 UTC,assign,TA
2154919,13443,249316,2020-01-04 13:52:17 UTC,assign,TA
2154920,117532,250441,2020-01-04 13:52:18 UTC,review_resolution,TA
2154921,13443,249316,2020-01-04 13:52:21 UTC,reject,TA
2154922,25964,249819,2020-01-04 13:52:21 UTC,reject,TA
2154923,129364,250444,2020-01-04 13:52:22 UTC,accept,TA
2154925,13443,249819,2020-01-04 13:52:23 UTC,assign,TA
2154927,25964,249472,2020-01-04 13:52:23 UTC,assign,TA
2154928,13443,249819,2020-01-04 13:52:26 UTC,reject,TA
2154930,13443,249819,2020-01-04 13:52:27 UTC,assign,TA
2154932,25964,249472,2020-01-04 13:52:28 UTC,reject,TA
2154933,13443,249819,2020-01-04 13:52:30 UTC,reject,TA
2154934,192895,250044,2020-01-04 13:52:30 UTC,review_resolution,TA
2154935,25964,249819,2020-01-04 13:52:30 UTC,assign,TA
2154936,13443,249506,2020-01-04 13:52:31 UTC,assign,TA
2154937,163823,250358,2020-01-04 13:52:32 UTC,review_resolution,TA
2154938,25964,249819,2020-01-04 13:52:34 UTC,reject,TA
2154939,13443,249506,2020-01-04 13:52:34 UTC,reject,TA
2154940,13443,249819,2020-01-04 13:52:35 UTC,assign,TA
2154941,13443,249819,2020-01-04 13:52:38 UTC,reject,TA
2154942,117532,249819,2020-01-04 13:52:38 UTC,assign,TA
2154943,25964,250308,2020-01-04 13:52:39 UTC,assign,TA
2154944,13443,249537,2020-01-04 13:52:39 UTC,assign,TA
2154946,175223,250009,2020-01-04 13:52:42 UTC,assign,TA
2154947,13443,249537,2020-01-04 13:52:42 UTC,reject,TA
2154948,25964,250308,2020-01-04 13:52:44 UTC,reject,TA
2154949,13443,249399,2020-01-04 13:52:44 UTC,assign,TA
2154950,152601,249677,2020-01-04 13:52:45 UTC,assign,TA
2154951,25964,250276,2020-01-04 13:52:46 UTC,assign,TA
2154952,152601,249677,2020-01-04 13:52:50 UTC,reject,TA
2154953,152601,250452,2020-01-04 13:52:51 UTC,assign,TA
2154954,13443,249399,2020-01-04 13:52:53 UTC,reject,TA
2154955,152601,250452,2020-01-04 13:53:01 UTC,reject,TA
2154956,25964,250276,2020-01-04 13:53:02 UTC,accept,TA
2154957,152601,250374,2020-01-04 13:53:03 UTC,assign,TA
2154958,13443,249434,2020-01-04 13:53:03 UTC,assign,TA
2154959,152601,250374,2020-01-04 13:53:06 UTC,reject,TA
2154960,13443,249434,2020-01-04 13:53:07 UTC,reject,TA
2154961,152601,249780,2020-01-04 13:53:08 UTC,assign,TA
2154962,13443,249472,2020-01-04 13:53:08 UTC,assign,TA
2154963,152773,250452,2020-01-04 13:53:09 UTC,assign,TA
2154964,29564,250424,2020-01-04 13:53:09 UTC,accept,TA
2154965,152601,249780,2020-01-04 13:53:11 UTC,reject,TA
2154966,13443,249472,2020-01-04 13:53:13 UTC,reject,TA
2154967,152601,250181,2020-01-04 13:53:13 UTC,assign,TA
2154968,13443,249472,2020-01-04 13:53:14 UTC,assign,TA
2154969,152773,250452,2020-01-04 13:53:15 UTC,reject,TA
2154970,152601,250181,2020-01-04 13:53:16 UTC,reject,TA
2154971,152773,248740,2020-01-04 13:53:16 UTC,assign,TA
2154972,152601,250351,2020-01-04 13:53:17 UTC,assign,TA
2154973,13443,249472,2020-01-04 13:53:17 UTC,reject,TA
2154974,18338,250346,2020-01-04 13:53:18 UTC,assign,TA
2154975,13443,249472,2020-01-04 13:53:19 UTC,assign,TA
2154976,152601,250351,2020-01-04 13:53:20 UTC,reject,TA
2154977,175223,250009,2020-01-04 13:53:21 UTC,reject,TA
2154978,152601,250009,2020-01-04 13:53:21 UTC,assign,TA
2154979,175223,250452,2020-01-04 13:53:21 UTC,assign,TA
2154980,13443,249472,2020-01-04 13:53:21 UTC,reject,TA
2154981,13443,249472,2020-01-04 13:53:23 UTC,assign,TA
2154982,152601,250009,2020-01-04 13:53:24 UTC,reject,TA
2154983,152601,250431,2020-01-04 13:53:25 UTC,assign,TA
2154984,108746,250009,2020-01-04 13:53:26 UTC,assign,TA
2154985,152601,250431,2020-01-04 13:53:31 UTC,accept,TA
2154986,108746,250009,2020-01-04 13:53:34 UTC,accept,TA
2154988,175223,250452,2020-01-04 13:53:40 UTC,accept,TA
2154991,164611,250449,2020-01-04 13:53:52 UTC,assign,TA
2154992,108746,249677,2020-01-04 13:53:59 UTC,assign,TA
2154993,164611,250449,2020-01-04 13:54:00 UTC,accept,TA
2154996,108746,249677,2020-01-04 13:54:06 UTC,accept,TA
2154997,164611,250451,2020-01-04 13:54:09 UTC,assign,TA
2155000,44538,250405,2020-01-04 13:54:20 UTC,review_resolution,TA
2155002,152773,250233,2020-01-04 13:54:21 UTC,assign,TA
2155005,33921,248740,2020-01-04 13:54:35 UTC,assign,TA
2155006,152773,250233,2020-01-04 13:54:41 UTC,reject,TA
2155007,152773,249931,2020-01-04 13:54:42 UTC,assign,TA
2155008,152773,249931,2020-01-04 13:54:45 UTC,reject,TA
2155009,152773,250240,2020-01-04 13:54:47 UTC,assign,TA
2155010,152773,250240,2020-01-04 13:54:51 UTC,reject,TA
2155011,152773,250427,2020-01-04 13:54:53 UTC,assign,TA
2155012,13443,250272,2020-01-04 13:54:53 UTC,review_resolution,TA
2155013,282306,250159,2020-01-04 13:55:08 UTC,review_resolution,TA
2155014,265305,250378,2020-01-04 13:55:10 UTC,assign,TA
2155017,117532,249819,2020-01-04 13:55:14 UTC,assign,TA
